# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.mutableEntityStorage.put.entity.ms,1764466122772000000,1764466157915000000,4
workspaceModel.save.cache.to.file.ms,1764466122772000000,1764466157915000000,49
workspaceModel.mutableEntityStorage.add.diff.ms,1764466122772000000,1764466157915000000,5
jps.global.get.library.ms,1764466122772000000,1764466157915000000,0
jps.facet.change.listener.process.change.events.ms,1764466122772000000,1764466157915000000,0
jps.artifact.entities.serializer.save.entities.ms,1764466122772000000,1764466157915000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1764466122772000000,1764466157915000000,29
workspaceModel.moduleManagerBridge.newModule.ms,1764466122772000000,1764466157915000000,0
jps.global.get.libraries.ms,1764466122772000000,1764466157915000000,0
workspaceModel.moduleBridge.update.option.ms,1764466122772000000,1764466157915000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1764466122772000000,1764466157915000000,0
jps.app.storage.content.reader.load.component.ms,1764466122772000000,1764466157915000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1764466122772000000,1764466157915000000,9
jps.global.handle.before.change.events.ms,1764466122772000000,1764466157915000000,0
jps.reload.project.entities.ms,1764466122772000000,1764466157915000000,0
jps.global.initialize.library.bridges.after.loading.ms,1764466122772000000,1764466157915000000,0
jps.project.serializers.load.ms,1764466122772000000,1764466157915000000,24
jps.app.storage.content.writer.save.component.ms,1764466122772000000,1764466157915000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1764466122772000000,1764466157915000000,0
jps.library.entities.serializer.save.entities.ms,1764466122772000000,1764466157915000000,0
jps.load.initial.state.ms,1764466122772000000,1764466157915000000,4
jps.module.iml.entities.serializer.load.entities.ms,1764466122772000000,1764466157915000000,12
workspaceModel.moduleBridge.facet.initialization.ms,1764466122772000000,1764466157915000000,0
jps.global.initialize.library.bridges.ms,1764466122772000000,1764466157915000000,0
jps.facet.change.listener.before.change.events.ms,1764466122772000000,1764466157915000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1764466122772000000,1764466157915000000,0
jps.module.iml.entities.serializer.save.entities.ms,1764466122772000000,1764466157915000000,0
workspaceModel.orphan.listener.update.ms,1764466122772000000,1764466157915000000,2
workspaceModel.sync.entities.ms,1764466122772000000,1764466157915000000,0
jps.global.get.library.by.name.ms,1764466122772000000,1764466157915000000,0
workspaceModel.mutableEntityStorage.entities.ms,1764466122772000000,1764466157915000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1764466122772000000,1764466157915000000,4
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1764466122772000000,1764466157915000000,0
jps.library.entities.serializer.load.entities.ms,1764466122772000000,1764466157915000000,0
jps.save.global.entities.ms,1764466122772000000,1764466157915000000,1
jps.save.changed.project.entities.ms,1764466122772000000,1764466157915000000,1
jps.load.project.to.empty.storage.ms,1764466122772000000,1764466157915000000,58
workspaceModel.moduleBridgeLoader.loading.modules.ms,1764466122772000000,1764466157915000000,315
JVM.maxNativeBytes,1764466122772000000,1764466157915000000,-1
JVM.usedNativeBytes,1764466122772000000,1764466157915000000,325771576
JVM.threadCount,1764466122772000000,1764466157915000000,56
JVM.totalCpuTimeMs,1764466122772000000,1764466157915000000,742
JVM.usedHeapBytes,1764466122772000000,1764466157915000000,450204928
JVM.GC.collectionTimesMs,1764466122772000000,1764466157915000000,0
JVM.maxHeapBytes,1764466122772000000,1764466157915000000,2147483648
JVM.GC.collections,1764466122772000000,1764466157915000000,0
OS.loadAverage,1764466122772000000,1764466157915000000,8.66357421875
AWTEventQueue.dispatchTimeAvgNs,1764466122772000000,1764466157915000000,135004.45756457566
AWTEventQueue.eventsDispatched,1764466122772000000,1764466157915000000,271
AWTEventQueue.dispatchTimeMaxNs,1764466122772000000,1764466157915000000,3031039
FlushQueue.executionTimeAvgNs,1764466122772000000,1764466157915000000,42370.0
FlushQueue.waitingTime90PNs,1764466122772000000,1764466157915000000,239615
FlushQueue.queueSize90P,1764466122772000000,1764466157915000000,0
FlushQueue.queueSizeAvg,1764466122772000000,1764466157915000000,0.020833333333333332
FlushQueue.tasksExecuted,1764466122772000000,1764466157915000000,144
FlushQueue.executionTime90PNs,1764466122772000000,1764466157915000000,56831
AWTEventQueue.dispatchTime90PNs,1764466122772000000,1764466157915000000,192511
NonBlockingReadAction.failedExecutionTimeUs,1764466122772000000,1764466157915000000,0
NonBlockingReadAction.finalizedExecutionsCount,1764466122772000000,1764466157915000000,0
AWTEventQueue.dispatchTimeTotalNS,1764466122772000000,1764466157915000000,36580749
FlushQueue.executionTimeMaxNs,1764466122772000000,1764466157915000000,1638399
NonBlockingReadAction.failedExecutionsCount,1764466122772000000,1764466157915000000,0
FlushQueue.queueSizeMax,1764466122772000000,1764466157915000000,1
FlushQueue.waitingTimeAvgNs,1764466122772000000,1764466157915000000,208264.0
NonBlockingReadAction.finalizedExecutionTimeUs,1764466122772000000,1764466157915000000,0
FlushQueue.waitingTimeMaxNs,1764466122772000000,1764466157915000000,7471103
FileNameCache.totalMisses,1764466122772000000,1764466157915000000,0
FileNameCache.fastMisses,1764466122772000000,1764466157915000000,0
FileNameCache.queries,1764466122772000000,1764466157915000000,70
Indexes.entries.lookups,1764466122772000000,1764466157915000000,0.0
Indexes.stubs.lookupDurationAvgMs,1764466122772000000,1764466157915000000,0.0
Indexes.stubs.lookups,1764466122772000000,1764466157915000000,0.0
Indexes.stubs.lookupDuration90PMs,1764466122772000000,1764466157915000000,0.0
Indexes.allKeys.lookups,1764466122772000000,1764466157915000000,0.0
Indexes.allKeys.lookupDuration90PMs,1764466122772000000,1764466157915000000,0.0
Indexes.entries.lookupDurationMaxMs,1764466122772000000,1764466157915000000,0.0
Indexes.entries.lookupDuration90PMs,1764466122772000000,1764466157915000000,0.0
Indexes.entries.lookupDurationAvgMs,1764466122772000000,1764466157915000000,0.0
Indexes.stubs.lookupDurationMaxMs,1764466122772000000,1764466157915000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1764466122772000000,1764466157915000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1764466122772000000,1764466157915000000,0.0
